We gratefully acknowledge the following Authors from the Originating laboratories responsible for obtaining the specimens, as well as the Submitting laboratories where the genome data were generated and shared via GISAID, on which this research is based.
All Submitters of data may be contacted directly via www.gisaid.org
Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/NOTT-110D23/2020	EPI_ISL_448410	2020-04-29	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/NOTT-110D41/2020	EPI_ISL_448412	2020-04-29	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.6	O
hCoV-19/England/NOTT-110D50/2020	EPI_ISL_448413	2020-04-29	Europe / United Kingdom / England	Human	Original			Oxford Nanopore		[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/NOTT-110D6F/2020	EPI_ISL_448414	2020-04-29	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/NOTT-110D7E/2020	EPI_ISL_448415	2020-04-12	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/NOTT-110D8D/2020	EPI_ISL_448416	2020-04-12	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.p11	G
hCoV-19/England/NOTT-110DBA/2020	EPI_ISL_448417	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/NOTT-110F3C/2020	EPI_ISL_448438	2020-04-20	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/NORW-E7078/2020	EPI_ISL_449001	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E70E1/2020	EPI_ISL_449002	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E711B/2020	EPI_ISL_449003	2020-04-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E712A/2020	EPI_ISL_449004	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7139/2020	EPI_ISL_449005	2020-04-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7148/2020	EPI_ISL_449006	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7166/2020	EPI_ISL_449007	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7175/2020	EPI_ISL_449008	2020-04-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7193/2020	EPI_ISL_449009	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina		[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/NORW-E71A2/2020	EPI_ISL_449010	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E71B1/2020	EPI_ISL_449011	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E71C0/2020	EPI_ISL_449012	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7227/2020	EPI_ISL_449013	2020-04-09	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7272/2020	EPI_ISL_449015	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.2	V
hCoV-19/England/NORW-E72AF/2020	EPI_ISL_449017	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E72CD/2020	EPI_ISL_449019	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E72DC/2020	EPI_ISL_449020	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E72FA/2020	EPI_ISL_449021	2020-04-22	Europe / United Kingdom / England	Human	Original			Illumina				B.2	V
hCoV-19/England/NORW-E7306/2020	EPI_ISL_449022	2020-04-09	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7315/2020	EPI_ISL_449023	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7333/2020	EPI_ISL_449025	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7351/2020	EPI_ISL_449026	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E737F/2020	EPI_ISL_449028	2020-04-18	Europe / United Kingdom / England	Human	Original			Illumina				B.2	V
hCoV-19/England/NORW-E738E/2020	EPI_ISL_449029	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E739D/2020	EPI_ISL_449030	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1	GH
hCoV-19/England/NORW-E73BB/2020	EPI_ISL_449031	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E73CA/2020	EPI_ISL_449032	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7421/2020	EPI_ISL_449034	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7430/2020	EPI_ISL_449035	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E744F/2020	EPI_ISL_449036	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E747C/2020	EPI_ISL_449037	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E748B/2020	EPI_ISL_449038	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E749A/2020	EPI_ISL_449039	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E74A9/2020	EPI_ISL_449040	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E74B8/2020	EPI_ISL_449041	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E74E5/2020	EPI_ISL_449042	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E74F4/2020	EPI_ISL_449043	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.3	GR
hCoV-19/England/NORW-E7500/2020	EPI_ISL_449044	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E751F/2020	EPI_ISL_449045	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E753D/2020	EPI_ISL_449046	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E754C/2020	EPI_ISL_449047	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E755B/2020	EPI_ISL_449048	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E756A/2020	EPI_ISL_449049	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E7588/2020	EPI_ISL_449050	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E75A6/2020	EPI_ISL_449051	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E75C4/2020	EPI_ISL_449053	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E75D3/2020	EPI_ISL_449054	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E75E2/2020	EPI_ISL_449055	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E762B/2020	EPI_ISL_449056	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina		[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.1	GR
hCoV-19/England/NORW-E7649/2020	EPI_ISL_449057	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7667/2020	EPI_ISL_449059	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7676/2020	EPI_ISL_449060	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7685/2020	EPI_ISL_449061	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7694/2020	EPI_ISL_449062	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E76B2/2020	EPI_ISL_449063	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E76FE/2020	EPI_ISL_449065	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7737/2020	EPI_ISL_449066	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7755/2020	EPI_ISL_449068	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7782/2020	EPI_ISL_449069	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina		[I] Gap of 7 nucleotides when compared to the reference sequence.	info	B.1	G
hCoV-19/England/NORW-E7791/2020	EPI_ISL_449070	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E77CE/2020	EPI_ISL_449071	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E77EC/2020	EPI_ISL_449072	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7816/2020	EPI_ISL_449073	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E7825/2020	EPI_ISL_449074	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E7834/2020	EPI_ISL_449075	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E7861/2020	EPI_ISL_449077	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7870/2020	EPI_ISL_449078	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E788F/2020	EPI_ISL_449079	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E789E/2020	EPI_ISL_449080	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E78BC/2020	EPI_ISL_449081	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7922/2020	EPI_ISL_449082	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7931/2020	EPI_ISL_449083	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7940/2020	EPI_ISL_449084	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E797D/2020	EPI_ISL_449085	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E79D7/2020	EPI_ISL_449086	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E79E6/2020	EPI_ISL_449087	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7D62/2020	EPI_ISL_449089	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7DEA/2020	EPI_ISL_449090	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E7DF9/2020	EPI_ISL_449091	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7E05/2020	EPI_ISL_449092	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7E9C/2020	EPI_ISL_449093	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7EAB/2020	EPI_ISL_449094	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/NORW-E7EBA/2020	EPI_ISL_449095	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1	GH
hCoV-19/England/NORW-E7F4E/2020	EPI_ISL_449096	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-E7F5D/2020	EPI_ISL_449097	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/England/LOND-D55D8/2020	EPI_ISL_449702	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.9	GR
hCoV-19/England/LOND-D55E7/2020	EPI_ISL_449703	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/LOND-D55F6/2020	EPI_ISL_449704	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D5602/2020	EPI_ISL_449705	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D5611/2020	EPI_ISL_449706	2020-04-14	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D5620/2020	EPI_ISL_449707	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.2.1	V
hCoV-19/England/LOND-D564E/2020	EPI_ISL_449708	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	GH
hCoV-19/England/LOND-D565D/2020	EPI_ISL_449709	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/LOND-D567B/2020	EPI_ISL_449710	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D568A/2020	EPI_ISL_449711	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D5699/2020	EPI_ISL_449712	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D56A8/2020	EPI_ISL_449713	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D56C6/2020	EPI_ISL_449714	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D56E4/2020	EPI_ISL_449715	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D56F3/2020	EPI_ISL_449716	2020-04-16	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D574B/2020	EPI_ISL_449718	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D5778/2020	EPI_ISL_449719	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.2.1	V
hCoV-19/England/LOND-D5796/2020	EPI_ISL_449720	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.9	GR
hCoV-19/England/LOND-D57A5/2020	EPI_ISL_449721	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D57B4/2020	EPI_ISL_449722	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.9	GR
hCoV-19/England/LOND-D57C3/2020	EPI_ISL_449723	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.30	GH
hCoV-19/England/LOND-D57E1/2020	EPI_ISL_449724	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/LOND-D57F0/2020	EPI_ISL_449725	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.10	GR
hCoV-19/England/LOND-D580C/2020	EPI_ISL_449726	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D582A/2020	EPI_ISL_449727	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D5839/2020	EPI_ISL_449728	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/LOND-D5848/2020	EPI_ISL_449729	2020-04-17	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/Slovenia/MB0419/2020	EPI_ISL_449799	2020-04-19	Europe / Slovenia	Human	Original			Illumina Miseq	SPAdes			B.1.22	GH
hCoV-19/USA/WA-S682/2020	EPI_ISL_449852	2020-04-09	North America / USA / Washington / Snohomish County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S684/2020	EPI_ISL_449854	2020-04-11	North America / USA / Washington / Asotin County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S685/2020	EPI_ISL_449855	2020-04-11	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S696/2020	EPI_ISL_449866	2020-04-09	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S699/2020	EPI_ISL_449869	2020-04-11	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S700/2020	EPI_ISL_449870	2020-04-09	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S701/2020	EPI_ISL_449871	2020-04-10	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S702/2020	EPI_ISL_449872	2020-04-10	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S703/2020	EPI_ISL_449873	2020-04-10	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S704/2020	EPI_ISL_449874	2020-04-09	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S705/2020	EPI_ISL_449875	2020-04-09	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S708/2020	EPI_ISL_449878	2020-04-09	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S709/2020	EPI_ISL_449879	2020-04-09	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.41	GH
hCoV-19/USA/WA-S716/2020	EPI_ISL_449886	2020-04-11	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S717/2020	EPI_ISL_449887	2020-04-11	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S718/2020	EPI_ISL_449888	2020-04-11	North America / USA / Washington / Whatcom County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.43	GH
hCoV-19/USA/WA-S719/2020	EPI_ISL_449889	2020-04-11	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S720/2020	EPI_ISL_449890	2020-04-12	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S721/2020	EPI_ISL_449891	2020-04-12	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S722/2020	EPI_ISL_449892	2020-04-12	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S724/2020	EPI_ISL_449894	2020-04-10	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.41	GH
hCoV-19/USA/WA-S725/2020	EPI_ISL_449895	2020-04-10	North America / USA / Washington / Benton County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S726/2020	EPI_ISL_449896	2020-04-11	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S727/2020	EPI_ISL_449897	2020-04-10	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S728/2020	EPI_ISL_449898	2020-04-10	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S729/2020	EPI_ISL_449899	2020-04-11	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S730/2020	EPI_ISL_449900	2020-04-11	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S731/2020	EPI_ISL_449901	2020-04-11	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S830/2020	EPI_ISL_450000	2020-04-16	North America / USA / Washington / Snohomish County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S831/2020	EPI_ISL_450001	2020-04-16	North America / USA / Washington / Whatcom County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.43	GH
hCoV-19/USA/WA-S832/2020	EPI_ISL_450002	2020-04-16	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S833/2020	EPI_ISL_450003	2020-04-16	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WI-UW-347/2020	EPI_ISL_450701	2020-04-18	North America / USA / Wisconsin / Oregon	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap3			B.1	GH
hCoV-19/USA/WI-UW-348/2020	EPI_ISL_450702	2020-04-15	North America / USA / Wisconsin / Dane County	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap4			B.1	GH
hCoV-19/USA/IL-UW-349/2020	EPI_ISL_450703	2020-04-15	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap5			A.3	S
hCoV-19/USA/IL-UW-350/2020	EPI_ISL_450704	2020-04-18	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap6			B.1	G
hCoV-19/USA/WI-UW-351/2020	EPI_ISL_450705	2020-04-14	North America / USA / Wisconsin / Madison	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap7			B.1.19	G
hCoV-19/USA/IL-UW-352/2020	EPI_ISL_450706	2020-04-18	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap8			B.1	GH
hCoV-19/USA/IL-UW-353/2020	EPI_ISL_450707	2020-04-14	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap9			B.1	GH
hCoV-19/USA/IL-UW-355/2020	EPI_ISL_450709	2020-04-17	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap11			B.1	GH
hCoV-19/USA/WI-UW-356/2020	EPI_ISL_450710	2020-04-14	North America / USA / Wisconsin / Mount Horeb	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap12			B.1	GH
hCoV-19/USA/IL-UW-357/2020	EPI_ISL_450711	2020-04-14	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap13			B.1	G
hCoV-19/USA/IL-UW-358/2020	EPI_ISL_450712	2020-04-15	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap14			B.1	GH
hCoV-19/USA/WI-UW-359/2020	EPI_ISL_450713	2020-04-18	North America / USA / Wisconsin / Verona	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap15			B.1	G
hCoV-19/USA/IL-UW-360/2020	EPI_ISL_450714	2020-04-18	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap16			B.1	GH
hCoV-19/USA/IL-UW-361/2020	EPI_ISL_450715	2020-04-18	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap17			B.1	GH
hCoV-19/USA/WI-UW-362/2020	EPI_ISL_450716	2020-04-17	North America / USA / Wisconsin / Mount Horeb	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap18			B.1	G
hCoV-19/USA/IL-UW-363/2020	EPI_ISL_450717	2020-04-17	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap19			B.1	G
hCoV-19/USA/IL-UW-364/2020	EPI_ISL_450718	2020-04-16	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap20			B.1	GH
hCoV-19/USA/IL-UW-365/2020	EPI_ISL_450719	2020-04-15	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap21			B.1	G
hCoV-19/USA/IL-UW-366/2020	EPI_ISL_450720	2020-04-14	North America / USA / Illinois	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	Custom -- minimap22			B.1	G
