Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Netherlands/ZuidHolland_84/2020	EPI_ISL_422952	2020-03-27	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/ZuidHolland_86/2020	EPI_ISL_422954	2020-03-27	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/ZuidHolland_88/2020	EPI_ISL_422955	2020-03-27	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.5.2	G
hCoV-19/Netherlands/ZuidHolland_89/2020	EPI_ISL_422956	2020-03-27	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.22	GH
hCoV-19/Netherlands/ZuidHolland_90/2020	EPI_ISL_422957	2020-03-29	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.5.2	G
hCoV-19/Netherlands/ZuidHolland_93/2020	EPI_ISL_422960	2020-03-29	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/England/20130063804/2020	EPI_ISL_423648	2020-03-23	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20130064804/2020	EPI_ISL_423653	2020-03-23	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Long stretches of NNNs (5.87% of overall sequence).	lowco	B.1.1.7	GR
hCoV-19/England/20131103004/2020	EPI_ISL_423690	2020-03-23	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Long stretches of NNNs (6.38% of overall sequence).	lowco	B	L
hCoV-19/USA/NC_200191/2020	EPI_ISL_424983	2020-04	North America / USA / North Carolina	Human	unknown			IonTorrent	CLC genomics workbench v. 12			B.1	GH
hCoV-19/USA/NC_200181/2020	EPI_ISL_424987	2020-04	North America / USA / North Carolina	Human	unknown			IonTorrent	CLC genomics workbench v. 12			A.3	S
hCoV-19/Germany/NRW-48/2020	EPI_ISL_425132	2020-03-23	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Orignial	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1	G
hCoV-19/USA/WI-UW-85/2020	EPI_ISL_425142	2020-04-02	North America / USA / Wisconsin / Mount Horeb	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-86/2020	EPI_ISL_425143	2020-04-02	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-87/2020	EPI_ISL_425144	2020-04-02	North America / USA / Wisconsin / Sun Prarie	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-88/2020	EPI_ISL_425145	2020-04-05	North America / USA / Wisconsin / DeForest	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			A.4	S
hCoV-19/USA/WI-UW-89/2020	EPI_ISL_425146	2020-03-31	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-90/2020	EPI_ISL_425147	2020-04-03	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-91/2020	EPI_ISL_425148	2020-04-01	North America / USA / Wisconsin / Waunakee	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			A.1	S
hCoV-19/USA/WI-UW-92/2020	EPI_ISL_425149	2020-03-30	North America / USA / Wisconsin / Verona	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-93/2020	EPI_ISL_425150	2020-04-04	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-94/2020	EPI_ISL_425151	2020-03-30	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-95/2020	EPI_ISL_425152	2020-03-30	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-96/2020	EPI_ISL_425153	2020-04-01	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			A.4	S
hCoV-19/USA/WI-UW-97/2020	EPI_ISL_425154	2020-03-30	North America / USA / Wisconsin / Waunakee	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-98/2020	EPI_ISL_425155	2020-03-31	North America / USA / Wisconsin / Waunakee	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-99/2020	EPI_ISL_425156	2020-04-02	North America / USA / Wisconsin /Stoughton	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-100/2020	EPI_ISL_425157	2020-04-03	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-101/2020	EPI_ISL_425158	2020-03-31	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-102/2020	EPI_ISL_425159	2020-03-30	North America / USA / Wisconsin / Fitchburg	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-103/2020	EPI_ISL_425160	2020-04-03	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-104/2020	EPI_ISL_425161	2020-04-04	North America / USA / Wisconsin / Spring Green	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-105/2020	EPI_ISL_425162	2020-03-30	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-106/2020	EPI_ISL_425163	2020-03-30	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	G
hCoV-19/USA/WI-UW-107/2020	EPI_ISL_425164	2020-03-31	North America / USA / Wisconsin / Middleton	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-108/2020	EPI_ISL_425165	2020-03-30	North America / USA / Wisconsin / Mount Horeb	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	G
hCoV-19/USA/WI-UW-109/2020	EPI_ISL_425166	2020-03-30	North America / USA / Wisconsin / Cottage Grove	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	G
hCoV-19/USA/WI-UW-110/2020	EPI_ISL_425167	2020-03-31	North America / USA / Wisconsin / Cross Plains	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	G
hCoV-19/USA/WI-UW-111/2020	EPI_ISL_425168	2020-03-31	North America / USA / Wisconsin / Fitchburg	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-112/2020	EPI_ISL_425169	2020-03-30	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.19	G
hCoV-19/USA/WI-UW-113/2020	EPI_ISL_425170	2020-03-31	North America / USA / Wisconsin / Coloardo Springs	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-114/2020	EPI_ISL_425171	2020-03-30	North America / USA / Wisconsin / Madison	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.1	GR
hCoV-19/USA/WI-UW-115/2020	EPI_ISL_425172	2020-03-31	North America / USA / Wisconsin / Belleville	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	G
hCoV-19/USA/WI-UW-116/2020	EPI_ISL_425173	2020-03-30	North America / USA / Wisconsin / Middleton	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			A.4	S
hCoV-19/USA/WI-UW-117/2020	EPI_ISL_425174	2020-03-30	North America / USA / Wisconsin / Stoughton	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			A.4	S
hCoV-19/USA/WI-UW-118/2020	EPI_ISL_425175	2020-03-25	North America / USA / Wisconsin / Hillpoint	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/India/GBRC1/2020	EPI_ISL_426414	2020-04-05	Asia / India / Gujarat	Human	Original	Oro-pharyngeal swab		Illumina Miseq, Sanger				B.1	G
hCoV-19/India/GBRC1s/2020	EPI_ISL_426415	2020-04-05	Asia / India / Gujarat	Human	Original	Oro-pharyngeal swab, Nasal swab		Illumina Miseq, Sanger				B.1	G
hCoV-19/USA/VA-DCLS-0041/2020	EPI_ISL_426454	2020-03-23	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.37	GH
hCoV-19/USA/VA-DCLS-0047/2020	EPI_ISL_426455	2020-03-27	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0048/2020	EPI_ISL_426456	2020-03-30	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.37	GH
hCoV-19/USA/VA-DCLS-0049/2020	EPI_ISL_426457	2020-03-30	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0050/2020	EPI_ISL_426458	2020-03-30	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.37	GH
hCoV-19/USA/VA-DCLS-0051/2020	EPI_ISL_426459	2020-03-28	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.2	V
hCoV-19/USA/VA-DCLS-0052/2020	EPI_ISL_426460	2020-03-28	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0053/2020	EPI_ISL_426461	2020-03-27	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0054/2020	EPI_ISL_426462	2020-03-29	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0055/2020	EPI_ISL_426463	2020-03-29	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0056/2020	EPI_ISL_426464	2020-04-01	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.2	V
hCoV-19/USA/VA-DCLS-0057/2020	EPI_ISL_426465	2020-03-31	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.37	GH
hCoV-19/USA/VA-DCLS-0058/2020	EPI_ISL_426466	2020-03-31	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0059/2020	EPI_ISL_426467	2020-03-31	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0060/2020	EPI_ISL_426468	2020-03-31	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0061/2020	EPI_ISL_426469	2020-03-30	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0063/2020	EPI_ISL_426470	2020-03-31	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0064/2020	EPI_ISL_426471	2020-04-02	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/VA-DCLS-0065/2020	EPI_ISL_426472	2020-04-03	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1	GR
hCoV-19/USA/VA-DCLS-0066/2020	EPI_ISL_426473	2020-04-03	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1	GR
hCoV-19/USA/VA-DCLS-0067/2020	EPI_ISL_426474	2020-04-03	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1	GR
hCoV-19/USA/VA-DCLS-0068/2020	EPI_ISL_426475	2020-04-04	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/USA/AZ-TG271872/2020	EPI_ISL_426485	2020-03-24	North America / USA / Arizona	Human	Original			Illumina NextSeq	ASAP/BWA	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.p2	GH
hCoV-19/Australia/NSW137/2020	EPI_ISL_427700	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW198/2020	EPI_ISL_427707	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW142/2020	EPI_ISL_427749	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW73/2020	EPI_ISL_427750	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.6	O
hCoV-19/Australia/NSW68/2020	EPI_ISL_427751	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.6	O
hCoV-19/Australia/NSW184/2020	EPI_ISL_427752	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW208/2020	EPI_ISL_427753	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW109/2020	EPI_ISL_427754	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.5	G
hCoV-19/Australia/NSW209/2020	EPI_ISL_427755	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW117/2020	EPI_ISL_427756	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW129/2020	EPI_ISL_427760	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW138/2020	EPI_ISL_427761	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW194/2020	EPI_ISL_427763	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW147/2020	EPI_ISL_427764	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.31	G
hCoV-19/Australia/NSW210/2020	EPI_ISL_427766	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW130/2020	EPI_ISL_427768	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW97/2020	EPI_ISL_427769	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.1	O
hCoV-19/Australia/NSW78/2020	EPI_ISL_427770	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.1	O
hCoV-19/Australia/NSW166/2020	EPI_ISL_427771	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	G
hCoV-19/Australia/NSW64/2020	EPI_ISL_427773	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.4	O
hCoV-19/Australia/NSW149/2020	EPI_ISL_427775	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.31	G
hCoV-19/Australia/NSW89/2020	EPI_ISL_427776	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.1	O
hCoV-19/Australia/NSW122/2020	EPI_ISL_427778	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW169/2020	EPI_ISL_427779	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B	O
hCoV-19/Australia/NSW123/2020	EPI_ISL_427780	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW124/2020	EPI_ISL_427782	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW131/2020	EPI_ISL_427783	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW125/2020	EPI_ISL_427785	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW191/2020	EPI_ISL_427786	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW132/2020	EPI_ISL_427787	2020-03-26	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW79/2020	EPI_ISL_427790	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.1	O
hCoV-19/Australia/NSW133/2020	EPI_ISL_427791	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW204/2020	EPI_ISL_427792	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW185/2020	EPI_ISL_427793	2020-03-26	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW126/2020	EPI_ISL_427794	2020-03-23	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW139/2020	EPI_ISL_427795	2020-03-24	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW150/2020	EPI_ISL_427796	2020-03-25	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW192/2020	EPI_ISL_427797	2020-03-26	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/DRC/1319/2020	EPI_ISL_431011	2020-04-07	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original			Illumina	iVar	Stretches of NNNs (1.18% of overall sequence).		B.1	G
hCoV-19/DRC/1376/2020	EPI_ISL_431012	2020-04-07	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original			Illumina Miseq	iVar	Stretches of NNNs (1.78% of overall sequence). 		B.1.1.1	GR
hCoV-19/USA/AK-PHL040/2020	EPI_ISL_431017	2020-03-24	North America / USA / Alaska / Interior	Human	Original	Nasopharyngeal swab		Illumina Miseq				B.1	GH
hCoV-19/USA/AK-PHL052/2020	EPI_ISL_431018	2020-03-26	North America / USA / Alaska / Interior	Human	Original	Nasopharyngeal swab		Illumina Miseq				B.1	G
hCoV-19/USA/AK-PHL074/2020	EPI_ISL_431019	2020-03-27	North America / USA / Alaska / Southeast	Human	Original	Nasopharyngeal swab		Illumina Miseq				B.1	GH
hCoV-19/Wales/PHWC-27D2A/2020	EPI_ISL_432236	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.35	G
hCoV-19/Wales/PHWC-2A03D/2020	EPI_ISL_432237	2020-04-03	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.1	GR
hCoV-19/Wales/PHWC-27C1E/2020	EPI_ISL_432238	2020-03-31	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-27D39/2020	EPI_ISL_432239	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.2	GR
hCoV-19/Wales/PHWC-27BA8/2020	EPI_ISL_432240	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.10	GR
hCoV-19/Wales/PHWC-2B306/2020	EPI_ISL_432241	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.1	GR
hCoV-19/Wales/PHWC-27328/2020	EPI_ISL_432242	2020-03-31	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-29BF1/2020	EPI_ISL_432243	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-29D55/2020	EPI_ISL_432244	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-27A23/2020	EPI_ISL_432245	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.35	G
hCoV-19/Wales/PHWC-2B1FD/2020	EPI_ISL_432246	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-29C85/2020	EPI_ISL_432247	2020-04-05	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-29D73/2020	EPI_ISL_432248	2020-04-05	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-29DBF/2020	EPI_ISL_432249	2020-04-05	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2.1	V
hCoV-19/Wales/PHWC-2722B/2020	EPI_ISL_432250	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2.6	V
hCoV-19/Wales/PHWC-2A088/2020	EPI_ISL_432251	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.1	GR
hCoV-19/Wales/PHWC-2A0F1/2020	EPI_ISL_432252	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.71	G
hCoV-19/Wales/PHWC-29B79/2020	EPI_ISL_432253	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-2748F/2020	EPI_ISL_432254	2020-03-31	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-27531/2020	EPI_ISL_432255	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-275F5/2020	EPI_ISL_432256	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.2	GR
hCoV-19/Wales/PHWC-2762F/2020	EPI_ISL_432257	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus	[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B.15	L
hCoV-19/Wales/PHWC-2757D/2020	EPI_ISL_432258	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	GH
hCoV-19/Wales/PHWC-29DFB/2020	EPI_ISL_432259	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-27197/2020	EPI_ISL_432260	2020-03-31	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.5.6	G
hCoV-19/Wales/PHWC-2B1A2/2020	EPI_ISL_432261	2020-04-07	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2720D/2020	EPI_ISL_432262	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2.2	V
hCoV-19/Wales/PHWC-2B00F/2020	EPI_ISL_432263	2020-04-07	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2B148/2020	EPI_ISL_432264	2020-04-07	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.2	GR
hCoV-19/Wales/PHWC-2B01E/2020	EPI_ISL_432265	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-27513/2020	EPI_ISL_432266	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-29E07/2020	EPI_ISL_432267	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-2B0D2/2020	EPI_ISL_432268	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.2	GR
hCoV-19/Wales/PHWC-2AE42/2020	EPI_ISL_432269	2020-04-07	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2	V
hCoV-19/Wales/PHWC-27935/2020	EPI_ISL_432270	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2	V
hCoV-19/Wales/PHWC-2B04B/2020	EPI_ISL_432271	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-2B1EE/2020	EPI_ISL_432272	2020-04-07	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.p11	G
hCoV-19/Wales/PHWC-2B218/2020	EPI_ISL_432273	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.1	GR
hCoV-19/Wales/PHWC-2A11C/2020	EPI_ISL_432274	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.p11	G
