We gratefully acknowledge the following Authors from the Originating laboratories responsible for obtaining the specimens, as well as the Submitting laboratories where the genome data were generated and shared via GISAID, on which this research is based.
All Submitters of data may be contacted directly via www.gisaid.org
Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/USA/NY-Wadsworth-14726-02/2020	EPI_ISL_426322	2020-03-12	North America / USA / New York / Nassau County	Human	Original	Upper respiratory tract swab		Ion Torrent	Ion AmpliSeq(tm) SARS-CoV-2 Research Panel with Ion SARS-CoV-2 Research Plug in package			B.2.1	V
hCoV-19/USA/NY-Wadsworth-16766-01/2020	EPI_ISL_426323	2020-03-16	North America / USA / New York / Dutchess County	Human	Original	Upper respiratory tract swab		Ion Torrent	Ion AmpliSeq(tm) SARS-CoV-2 Research Panel with Ion SARS-CoV-2 Research Plug in package	Insertion of 1 nucleotides when compared to the reference sequence. Gap of 1 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/USA/NY-Wadsworth-11190-01/2020	EPI_ISL_426324	2020-03-06	North America / USA / New York / Westchester County	Human	Original	upper respiratory tract swab		Illumina MiSeq	ncov2019-artic-nf protocol - reads trimmed with TrimGalore and mapped to MN908947 with BWA mem, primer sequences trimmed and con			B.1	GH
hCoV-19/USA/NY-Wadsworth-11191-01/2020	EPI_ISL_426325	2020-03-06	North America / USA / New York / Westchester County	Human	Original	Upper respiratory tract swab		Illumina MiSeq	ncov2019-artic-nf protocol - reads trimmed with TrimGalore and mapped to MN908947 with BWA mem, primer sequences trimmed and con			B.1	GH
hCoV-19/USA/NY-Wadsworth-11245-01/2020	EPI_ISL_426326	2020-03-06	North America / USA / New York / Westchester County	Human	Original	Upper respiratory tract swab		Illumina MiSeq	ncov2019-artic-nf protocol - reads trimmed with TrimGalore and mapped to MN908947 with BWA mem, primer sequences trimmed and con			B.1	GH
hCoV-19/USA/NY-Wadsworth-11249-01/2020	EPI_ISL_426327	2020-03-06	North America / USA / New York / Westchester County	Human	Original	Upper respiratory tract swab		Illumina MiSeq	ncov2019-artic-nf protocol - reads trimmed with TrimGalore and mapped to MN908947 with BWA mem, primer sequences trimmed and con			B.1	GH
hCoV-19/USA/NY-Wadsworth-11330-01/2020	EPI_ISL_426328	2020-03-07	North America / USA / New York / Westchester County	Human	Original	Upper respiratory tract swab		Illumina MiSeq	ncov2019-artic-nf protocol - reads trimmed with TrimGalore and mapped to MN908947 with BWA mem, primer sequences trimmed and con			B.1	GH
hCoV-19/Czech Republic/Seq3/2020	EPI_ISL_426356	2020-03-21	Europe / Czech Republic / Central Czechia and Prague	Human	Original	Nasopharyngeal swab		Illumina MiSeq, 2x300bp	Geneious			B.1.1	GR
hCoV-19/Czech Republic/Seq4/2020	EPI_ISL_426357	2020-03-18	Europe / Czech Republic / Central Czechia and Prague	Human	Original	Nasopharyngeal swab		Illumina MiSeq, 2x300bp	Geneious			B.1.1	GR
hCoV-19/Czech Republic/Seq5/2020	EPI_ISL_426358	2020-03-19	Europe / Czech Republic / Central Czechia and Prague	Human	Original	Nasopharyngeal swab		Illumina MiSeq, 2x300bp	Geneious			B.1.1	GR
hCoV-19/Czech Republic/Seq6/2020	EPI_ISL_426359	2020-03-17	Europe / Czech Republic / Central Czechia and Prague	Human	Original	Nasopharyngeal swab		Illumina MiSeq, 2x300bp	Geneious			B.1.1	GR
hCoV-19/Czech Republic/Seq7/2020	EPI_ISL_426360	2020-03-18	Europe / Czech Republic / Central Czechia and Prague	Human	Original	Nasopharyngeal swab		Illumina MiSeq, 2x300bp	Geneious			B.1.1	GR
hCoV-19/Mexico/CDMX-INCMNSZ_01/2020	EPI_ISL_426361	2020-03-12	North America / Mexico / Mexico City	Human	Original	Pharyngeal and Nasopharyngeal swab		Illumina NextSeq	bowtie2 v.2.3.4.3/ samtools v.1.9			A.1	S
hCoV-19/Mexico/CDMX-INCMNSZ_02/2020	EPI_ISL_426362	2020-03-10	North America / Mexico / Mexico City	Human	Original	Pharyngeal and Nasopharyngeal swab		Illumina NextSeq	SPAdes v.3.13			A.2	S
hCoV-19/Mexico/CDMX-INCMNSZ_03/2020	EPI_ISL_426363	2020-03-12	North America / Mexico / Mexico City	Human	Original	Pharyngeal and Nasopharyngeal swab		Illumina NextSeq	SPAdes v.3.13			A.1	S
hCoV-19/Mexico/CDMX-INCMNSZ_04/2020	EPI_ISL_426364	2020-03-12	North America / Mexico / Mexico City	Human	Original	Pharyngeal and Nasopharyngeal swab		Illumina NextSeq	SPAdes v.3.13			A.1	S
hCoV-19/Mexico/CDMX-INCMNSZ_05/2020	EPI_ISL_426365	2020-03-12	North America / Mexico / Mexico City	Human	Original	Pharyngeal and Nasopharyngeal swab		Illumina NextSeq	bowtie2 v.2.3.4.3/ samtools v.1.9			B.1.5	G
hCoV-19/USA/NY-WCMP12C01P/2020	EPI_ISL_427600	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.2	V
hCoV-19/USA/NY-WCMP12C04P/2020	EPI_ISL_427601	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12C09P/2020	EPI_ISL_427602	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12D02P/2020	EPI_ISL_427603	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12D08P/2020	EPI_ISL_427604	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12D09P/2020	EPI_ISL_427605	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12E01P/2020	EPI_ISL_427606	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	G
hCoV-19/USA/NY-WCMP12E06P/2020	EPI_ISL_427607	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/USA/NY-WCMP12E09P/2020	EPI_ISL_427608	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12F01P/2020	EPI_ISL_427609	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.2	V
hCoV-19/USA/NY-WCMP12F02P/2020	EPI_ISL_427610	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1.3	GH
hCoV-19/USA/NY-WCMP12F03P/2020	EPI_ISL_427611	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12F07P/2020	EPI_ISL_427612	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12G01P/2020	EPI_ISL_427613	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12G02P/2020	EPI_ISL_427614	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12G03P/2020	EPI_ISL_427615	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.2	V
hCoV-19/USA/NY-WCMP12G06P/2020	EPI_ISL_427616	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12G08P/2020	EPI_ISL_427617	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/USA/NY-WCMP12H01P/2020	EPI_ISL_427618	2020-03-16	North America / USA / New York / Manhattan	Human	Original	Nasopharnygeal swab		Illumina Novaseq	Metagenomic read filtering by kraken2, alignment by bwa-mem, variant and consensus calling by ivar. Also validated by SPAdes and IRMA assemblies.			B.1	GH
hCoV-19/Australia/NSW219/2020	EPI_ISL_427643	2020-02-28	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B	O
hCoV-19/Australia/NSW217/2020	EPI_ISL_427644	2020-03-02	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.4	O
hCoV-19/Australia/NSW65/2020	EPI_ISL_427645	2020-03-05	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq		Insertion of 3 nucleotides when compared to the reference sequence.	info	B.4	O
hCoV-19/Australia/NSW66/2020	EPI_ISL_427646	2020-03-04	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq		Insertion of 3 nucleotides when compared to the reference sequence.	info	B.4	O
hCoV-19/Australia/NSW155/2020	EPI_ISL_427647	2020-03-06	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	G
hCoV-19/Australia/NSW152/2020	EPI_ISL_427648	2020-03-06	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	G
hCoV-19/Australia/NSW22/2020	EPI_ISL_427649	2020-03-03	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.4	O
hCoV-19/Australia/NSW23/2020	EPI_ISL_427650	2020-03-04	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.4	O
hCoV-19/Australia/NSW29/2020	EPI_ISL_427651	2020-03-08	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2	O
hCoV-19/Australia/NSW154/2020	EPI_ISL_427652	2020-03-09	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	G
hCoV-19/Australia/NSW153/2020	EPI_ISL_427653	2020-03-08	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	G
hCoV-19/Australia/NSW33/2020	EPI_ISL_427654	2020-03-06	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.4	O
hCoV-19/Australia/NSW34/2020	EPI_ISL_427655	2020-03-11	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.4	O
hCoV-19/Australia/NSW102/2020	EPI_ISL_427656	2020-03-11	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW103/2020	EPI_ISL_427657	2020-03-10	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW46/2020	EPI_ISL_427658	2020-03-10	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq		[I] Gap of 9 nucleotides when compared to the reference sequence.	info	B.3	O
hCoV-19/Australia/NSW49/2020	EPI_ISL_427659	2020-03-10	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.6	O
hCoV-19/Australia/NSW51/2020	EPI_ISL_427660	2020-03-10	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.1	O
hCoV-19/Australia/NSW111/2020	EPI_ISL_427661	2020-03-16	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.5	G
hCoV-19/Australia/NSW59/2020	EPI_ISL_427662	2020-03-17	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.6	O
hCoV-19/Australia/NSW60/2020	EPI_ISL_427663	2020-03-17	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.2	O
hCoV-19/Australia/NSW63/2020	EPI_ISL_427664	2020-03-17	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq		[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B	O
hCoV-19/Australia/NSW218/2020	EPI_ISL_427665	2020-03-11	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.3	O
hCoV-19/Australia/NSW112/2020	EPI_ISL_427666	2020-03-15	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.5	G
hCoV-19/Australia/NSW174/2020	EPI_ISL_427668	2020-03-21	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.4	O
hCoV-19/Australia/NSW119/2020	EPI_ISL_427669	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW178/2020	EPI_ISL_427670	2020-03-21	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW212/2020	EPI_ISL_427671	2020-03-21	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq		[I] Gap of 6 nucleotides when compared to the reference sequence.	info	A.2	O
hCoV-19/Australia/NSW135/2020	EPI_ISL_427673	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW157/2020	EPI_ISL_427674	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	G
hCoV-19/Australia/NSW92/2020	EPI_ISL_427675	2020-03-17	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A	O
hCoV-19/Australia/NSW170/2020	EPI_ISL_427676	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.36	G
hCoV-19/Australia/NSW104/2020	EPI_ISL_427677	2020-03-16	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW120/2020	EPI_ISL_427679	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW90/2020	EPI_ISL_427680	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.5	O
hCoV-19/Australia/NSW93/2020	EPI_ISL_427681	2020-03-19	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A	O
hCoV-19/Australia/NSW175/2020	EPI_ISL_427687	2020-03-18	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.4	O
hCoV-19/Australia/NSW121/2020	EPI_ISL_427688	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW128/2020	EPI_ISL_427689	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW80/2020	EPI_ISL_427690	2020-03-21	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.2.1	O
hCoV-19/Australia/NSW187/2020	EPI_ISL_427691	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW118/2020	EPI_ISL_427693	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/Australia/NSW188/2020	EPI_ISL_427694	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW206/2020	EPI_ISL_427695	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				A.2	O
hCoV-19/Australia/NSW115/2020	EPI_ISL_427696	2020-03-21	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.33	G
hCoV-19/Australia/NSW167/2020	EPI_ISL_427697	2020-03-22	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	G
hCoV-19/Australia/NSW116/2020	EPI_ISL_427698	2020-03-21	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.33	G
hCoV-19/Australia/NSW211/2020	EPI_ISL_427699	2020-03-21	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq		[I] Gap of 6 nucleotides when compared to the reference sequence.	info	A.2	O
hCoV-19/Russia/Primorskiy-79001/2020	EPI_ISL_428903	2020-03-22	Europe / Russia / Primorskiy Region	Human	Vero	Oro-pharyngeal swab		Illumina Miseq	bwa v0.7.15, IGV v2.4.14			B.1.1	GR
hCoV-19/Russia/Vector_77628/2020	EPI_ISL_428904	2020-03-22	Europe / Russia / Moscow	Human	Vero	Oro-pharyngeal swab		Illumina Miseq	bwa v0.7.15, IGV v2.4.14			B.1	GH
hCoV-19/Russia/Tver-72601/2020	EPI_ISL_428921	2020-03-19	Europe / Russia / Tver Region	Human	Vero	Oro-pharyngeal swab		Illumina Miseq	bwa v0.7.15, IGV v2.4.14			B.1	G
hCoV-19/Wales/PHWC-252F0/2020	EPI_ISL_432177	2020-03-22	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2531B/2020	EPI_ISL_432182	2020-03-22	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.35	G
hCoV-19/Wales/PHWC-2532A/2020	EPI_ISL_432231	2020-03-22	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2.1	V
hCoV-19/England/CAMB-7FBCF/2020	EPI_ISL_433488	2020	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.66	GH
hCoV-19/USA/TX-HMH071/2020	EPI_ISL_434780	2020-03-18	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.p2	GH
hCoV-19/USA/TX-HMH074/2020	EPI_ISL_434783	2020-03-18	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.2	V
hCoV-19/USA/TX-HMH076/2020	EPI_ISL_434785	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	GH
hCoV-19/USA/TX-HMH078/2020	EPI_ISL_434787	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.1	GR
hCoV-19/USA/TX-HMH079/2020	EPI_ISL_434788	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH092/2020	EPI_ISL_434797	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH093/2020	EPI_ISL_434798	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	G
hCoV-19/USA/TX-HMH095/2020	EPI_ISL_434800	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	G
hCoV-19/USA/TX-HMH096/2020	EPI_ISL_434801	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH098/2020	EPI_ISL_434803	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.1	GR
hCoV-19/USA/TX-HMH0100/2020	EPI_ISL_434805	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	G
hCoV-19/USA/TX-HMH0102/2020	EPI_ISL_434807	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.p2	GH
hCoV-19/USA/TX-HMH0103/2020	EPI_ISL_434808	2020-03-19	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	G
hCoV-19/USA/TX-HMH0108/2020	EPI_ISL_434811	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	GH
hCoV-19/USA/TX-HMH0110/2020	EPI_ISL_434812	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH0121/2020	EPI_ISL_434821	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	GH
hCoV-19/USA/TX-HMH0122/2020	EPI_ISL_434822	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	G
hCoV-19/USA/TX-HMH0124/2020	EPI_ISL_434824	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	GH
hCoV-19/USA/TX-HMH0125/2020	EPI_ISL_434825	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH0127/2020	EPI_ISL_434827	2020-03-20	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH0128/2020	EPI_ISL_434828	2020-03-21	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH0129/2020	EPI_ISL_434829	2020-03-21	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH0131/2020	EPI_ISL_434831	2020-03-21	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH0142/2020	EPI_ISL_434841	2020-03-21	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.26	GH
hCoV-19/USA/TX-HMH0144/2020	EPI_ISL_434843	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.1	S
hCoV-19/USA/TX-HMH0145/2020	EPI_ISL_434844	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.1	S
hCoV-19/USA/TX-HMH0146/2020	EPI_ISL_434845	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B	L
hCoV-19/USA/TX-HMH0147/2020	EPI_ISL_434846	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.p2	GH
hCoV-19/USA/TX-HMH0148/2020	EPI_ISL_434847	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.p2	GH
hCoV-19/USA/TX-HMH0150/2020	EPI_ISL_434849	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			A.3	S
hCoV-19/USA/TX-HMH0151/2020	EPI_ISL_434850	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.p2	GH
hCoV-19/USA/TX-HMH0152/2020	EPI_ISL_434851	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1.p2	GH
hCoV-19/USA/TX-HMH0153/2020	EPI_ISL_434852	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	GH
hCoV-19/USA/TX-HMH0154/2020	EPI_ISL_434853	2020-03-22	North America / USA / Texas	Human	Original			Oxford Nanopore	ARTIC V1			B.1	GH
hCoV-19/Latvia/013/2020	EPI_ISL_437092	2020-03-20	Europe / Latvia	Human	Original	Nasopharyngeal and Oropharyngeal swab		DNBSEQ-G400RS, MGI Tech Co., Ltd	bowtie2			B.1.1	GR
hCoV-19/Latvia/014/2020	EPI_ISL_437093	2020-03-22	Europe / Latvia	Human	Original	Nasopharyngeal and Oropharyngeal swab		DNBSEQ-G400RS, MGI Tech Co., Ltd	bowtie2			B.1.1	GR
hCoV-19/England/CAMB-7282F/2020	EPI_ISL_439606	2020-03-22	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-7287A/2020	EPI_ISL_439630	2020-03-22	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-728A7/2020	EPI_ISL_439639	2020-03-22	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-72625/2020	EPI_ISL_439648	2020-03-22	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.5	G
hCoV-19/USA/NY-PV09312/2020	EPI_ISL_450004	2020-03-21	North America / USA / New York / Queens	Human	Original	Nasopharyngeal swab		Illumina MiSeq	unknown			B.1	GH
hCoV-19/USA/NY-PV09313/2020	EPI_ISL_450005	2020-03-21	North America / USA / New York / Manhattan	Human	Original	Nasopharyngeal swab		Illumina MiSeq	unknown			B.1	GH
hCoV-19/USA/NY-PV09314/2020	EPI_ISL_450006	2020-03-21	North America / USA / New York / Queens	Human	Original	Nasopharyngeal swab		Illumina MiSeq	unknown			B.1	GH
hCoV-19/USA/NY-PV09315/2020	EPI_ISL_450007	2020-03-21	North America / USA / New York / Queens	Human	Original	Nasopharyngeal swab		Illumina MiSeq	unknown	[I] Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/USA/NY-PV09316/2020	EPI_ISL_450008	2020-03-22	North America / USA / New York / Manhattan	Human	Original	Nasopharyngeal swab		Illumina MiSeq	unknown			B.1	GH
hCoV-19/USA/NY-PV09317/2020	EPI_ISL_450009	2020-03-21	North America / USA / New York / Brooklyn	Human	Original	Nasopharyngeal swab		Illumina MiSeq	unknown			B.1	GH
hCoV-19/USA/NY-PV09318/2020	EPI_ISL_450010	2020-03-21	North America / USA / New York / Manhattan	Human	Original	Nasopharyngeal swab		Illumina MiSeq	unknown			B.1	GH
